geno chr17.18615220 tsi  0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18615220 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
geno chr17.18616667 ceu  2 1 2 2 1 1 2 1 2 2 1 1 2 2 2 1 2 2 2 2 1 1 2 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 2 1 1 1 2 1 1 1 1 2 2 2 2 2 1 2 2 1 2 2 2 1 2 1 2 1 2 2 2 2 2 1 2 2
geno chr17.18616667 fin  2 1 2 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 0 2 2 2 2 2 0 0 2 2 1 1 2 1 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 0 2 1 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2 2
geno chr17.18616667 gbr  2 2 2 2 1 2 2 1 2 2 1 1 2 2 2 1 1 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 1 2 1 2 2 1 1 2 2 1 2 2 2 1 1 2 2 2 2 2 1 1 2 2 1 2 0 2 2 2 2 1 2
geno chr17.18616667 tsi  2 2 0 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 2 2 2 1 2 2 2 1 2 2 2 2 2 1 2 2 2 2 1 2 2 1 2 2 2 1 2 1 1 1 2 2 2 2 1 2 2 2 0 2 1 2 2 1 2 2 2 2 2 2 2 2 1 1 1 1 1 1 2 1 2 2 2 2 1 2 2
geno chr17.18616667 yri  2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2 2 2 1 1 1 2 2 2 1 2 2 2 1 0 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2
geno chr17.18617338 ceu  1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 1 0
geno chr17.18617338 fin  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
geno chr17.18617338 gbr  0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
geno chr17.18617338 tsi  1 2 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 2 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 2 1 1 0 1 1 0 1 0 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 1
geno chr17.18617338 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18617435 ceu  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
geno chr17.18617435 fin  0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
geno chr17.18617435 gbr  0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
geno chr17.18617435 tsi  0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
geno chr17.18617435 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18617436 ceu  2 1 2 2 1 1 2 1 2 2 0 0 2 2 2 1 2 2 2 2 1 1 2 0 1 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 1 2 2 1 1 1 0 1 2 1 1 1 1 2 2 2 2 2 1 2 2 0 2 2 2 1 2 1 2 1 2 2 2 1 2 1 2 2
geno chr17.18617436 fin  2 1 1 1 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 0 2 2 2 1 1 0 0 2 2 1 0 2 1 1 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 0 1 1 2 2 2 0 2 2 2 1 2 2 2 2 2 2 2 0 2 2 2 2 2 2 1 2 2
geno chr17.18617436 gbr  2 2 1 2 1 2 2 1 1 2 1 1 2 2 2 0 1 2 2 2 2 2 1 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 1 1 2 2 1 2 1 2 2 2 2 1 2 1 2 2 1 1 2 2 1 2 0 2 1 1 2 2 2 2 2 1 1 2 1 1 2 0 2 2 2 2 1 2
geno chr17.18617436 tsi  2 2 0 2 2 0 2 2 2 1 2 2 2 2 2 1 2 2 1 2 2 2 2 2 1 2 2 2 0 1 2 2 1 2 1 1 2 2 1 2 2 2 2 1 1 2 1 2 2 2 1 2 1 1 1 2 2 2 2 1 2 2 2 0 2 1 2 2 1 2 2 2 2 2 2 2 2 1 0 1 0 0 0 2 1 2 2 2 2 1 2 2
geno chr17.18617436 yri  0 2 1 1 2 2 1 2 2 1 1 0 0 2 2 1 2 0 1 2 1 0 0 0 2 2 2 1 1 2 2 1 0 2 1 2 1 1 2 2 1 1 1 1 2 1 1 2 2 1 2 1 2 1 2 2 1 1 1 2 1 1 1 0 2 2 1 2 1 2 2 1 2 2 0 2 2
geno chr17.18617598 ceu  2 1 2 2 1 1 2 1 2 2 0 1 2 2 2 1 2 2 2 2 0 1 2 0 1 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 1 2 2 1 0 1 0 1 2 0 1 1 0 2 2 2 2 2 1 2 2 0 2 2 2 1 2 1 2 1 2 2 2 1 2 1 2 2
geno chr17.18617598 fin  2 1 1 1 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 0 2 2 2 1 1 0 0 2 2 1 0 2 1 1 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 0 1 1 2 2 2 0 2 2 2 1 2 2 2 2 2 2 2 0 2 2 2 2 2 2 1 2 2
geno chr17.18617598 gbr  2 2 1 2 1 2 2 1 1 2 1 1 2 2 2 0 1 2 2 2 2 1 1 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 1 1 2 2 1 2 1 2 2 2 2 0 2 1 2 2 1 1 2 2 1 2 0 2 1 1 2 2 2 2 2 1 1 2 1 1 2 0 2 2 2 2 1 2
geno chr17.18617598 tsi  2 2 0 2 2 0 2 2 2 1 2 2 2 2 2 1 2 2 1 2 2 2 2 1 1 2 2 2 1 1 2 2 1 2 1 1 2 2 1 2 2 2 2 1 1 2 1 2 2 2 1 2 1 1 1 2 2 2 2 1 2 2 2 0 2 1 1 2 1 2 2 2 2 2 2 2 2 1 0 1 1 0 0 2 1 2 2 2 2 1 1 2
geno chr17.18617598 yri  0 2 2 1 2 2 1 2 2 1 1 1 0 2 2 1 2 0 1 2 1 0 0 0 2 2 2 1 1 2 2 1 0 2 2 2 1 1 2 2 1 1 1 1 2 0 1 2 1 2 2 1 2 1 2 2 1 1 2 2 1 1 1 1 2 2 1 2 1 1 2 1 2 2 1 2 2
geno chr17.18617903 ceu  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18617903 fin  0 1 0 0 0 1 0 0 0 2 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0
geno chr17.18617903 gbr  0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18617903 tsi  0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18617903 yri  0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0
geno chr17.18618093 ceu  2 1 2 1 1 1 2 1 2 2 0 1 2 2 2 0 2 2 2 2 0 1 2 0 1 1 2 2 2 2 0 2 2 2 2 1 1 2 1 1 1 1 1 1 1 1 0 1 2 1 1 1 0 2 2 2 2 2 0 2 2 1 2 2 1 1 2 1 2 1 1 2 1 1 2 1 2 2
geno chr17.18618093 fin  2 0 1 1 1 1 2 1 2 0 2 1 1 2 2 1 1 2 1 2 0 2 1 2 1 1 0 0 1 2 1 0 2 1 1 2 2 2 1 2 1 1 1 2 2 1 2 2 2 1 1 1 2 1 1 2 1 0 1 2 2 0 1 1 0 1 1 0 0 1 1 0 1 1 1 1 2 0 2 0 1 2 1 2 1 1 1 1 1
geno chr17.18618093 gbr  1 0 0 1 0 1 1 0 0 1 0 0 2 2 1 0 1 1 2 1 2 1 0 1 2 2 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 1 2 2 1 2 1 2 2 1 2 1 2 1 2 1 0 1 1 1 0 1 0 2 0 1 2 2 1 1 1 1 0 2 1 0 2 0 2 2 1 2 1 2
geno chr17.18618093 tsi  2 2 0 2 2 0 2 1 2 1 2 2 2 2 2 1 2 2 1 2 1 2 2 2 0 2 2 2 1 1 2 2 0 2 1 1 2 2 1 1 2 1 2 1 1 2 1 2 2 1 1 2 1 1 1 2 2 2 2 1 2 2 2 0 2 1 2 2 1 2 2 1 2 2 2 1 2 1 0 1 1 0 0 1 1 2 2 2 2 1 2 2
geno chr17.18618093 yri  0 2 0 1 2 2 1 1 1 1 0 1 0 2 2 0 2 0 1 1 1 0 0 0 2 1 2 1 1 2 2 1 0 2 0 1 1 0 2 1 1 0 1 0 2 0 1 2 2 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0 2 1 1 1 0 1 1 0 2 1 0 0 2
geno chr17.18618116 ceu  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618116 fin  0 1 0 0 0 1 0 0 0 2 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
geno chr17.18618116 gbr  0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618116 tsi  0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618116 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618189 ceu  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618189 fin  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 1
geno chr17.18618189 gbr  1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618189 tsi  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618189 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
geno chr17.18618468 ceu  2 1 2 1 1 1 2 1 2 2 0 1 2 2 2 0 2 2 2 2 0 1 2 0 1 1 2 2 2 2 0 2 2 2 2 1 1 2 1 1 1 1 1 1 1 1 0 1 2 1 1 1 0 2 2 2 2 2 0 2 2 0 2 2 1 1 2 1 2 1 1 2 1 1 2 1 2 2
geno chr17.18618468 fin  2 0 1 1 1 1 2 1 2 0 2 1 1 2 2 1 1 2 1 2 0 2 1 2 1 1 0 0 1 2 1 0 2 1 1 2 2 2 1 2 1 1 1 2 2 1 2 2 2 1 1 1 2 1 1 2 1 0 1 2 2 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 2 0 2 0 1 2 2 2 1 1 1 1 1
geno chr17.18618468 gbr  1 1 0 1 1 1 1 0 0 1 1 0 2 2 1 0 1 1 2 1 2 1 0 1 2 2 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 1 2 2 1 2 0 2 2 1 2 1 2 1 2 1 1 1 1 1 1 1 0 2 0 1 2 2 1 1 1 1 0 2 1 0 1 0 2 2 1 2 1 2
geno chr17.18618468 tsi  2 2 0 2 2 0 2 1 2 1 2 2 2 2 2 1 2 2 1 2 1 2 2 2 0 2 2 2 1 1 2 2 1 2 1 1 2 2 1 1 2 1 2 1 1 2 1 2 2 1 1 2 1 1 1 2 2 2 2 1 2 2 2 0 2 1 2 2 1 2 2 1 2 2 2 1 2 1 0 1 1 0 0 1 1 2 2 2 2 1 2 2
geno chr17.18618468 yri  0 2 0 1 1 2 0 0 1 1 0 1 0 2 2 0 2 0 1 1 1 0 0 0 1 1 1 1 1 2 1 1 0 2 0 1 0 0 1 1 1 0 1 0 2 0 1 2 2 0 1 1 0 0 1 1 0 1 1 1 1 1 0 0 2 1 1 0 0 1 1 0 2 1 0 0 2
geno chr17.18618498 ceu  0 0 2 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 2 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1
geno chr17.18618498 fin  0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1
geno chr17.18618498 gbr  0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 2 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 2 0 0 2 0 1 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1
geno chr17.18618498 tsi  0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 0 0 2 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 1 1 1 0 0 1 1 2 0 0 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
geno chr17.18618498 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618644 ceu  1 1 2 2 1 1 2 1 2 2 1 1 2 2 2 1 2 2 2 2 1 1 2 0 1 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 1 2 2 1 1 1 0 1 2 1 1 1 0 2 2 2 2 2 1 1 2 1 2 2 2 1 2 1 2 1 2 2 2 1 2 1 2 2
geno chr17.18618644 fin  2 1 1 1 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 0 2 2 2 1 1 0 0 2 2 1 0 2 1 1 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 1 2 2 2 1 1 2 2 0 1 1 1 1 1 0 1 2 2 0 2 2 1 2 2 2 2 0 2 2 1 2 2 1 1 2 2
geno chr17.18618644 gbr  2 1 1 1 1 2 1 1 1 1 1 1 2 2 2 0 1 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 2 1 2 2 2 2 2 2 1 1 2 2 1 2 0 2 2 2 2 1 2 1 2 1 1 1 2 2 1 2 0 2 1 1 2 2 2 2 2 1 0 2 1 1 1 0 2 2 2 2 1 2
geno chr17.18618644 tsi  2 2 0 2 1 0 2 2 2 1 2 2 2 2 2 1 2 2 1 2 2 2 2 2 1 2 2 2 1 1 2 2 1 2 1 1 2 2 1 2 2 2 2 1 1 2 1 2 2 2 1 2 1 1 1 2 2 2 2 1 2 2 2 0 2 1 2 2 1 2 2 2 2 1 2 2 2 1 0 1 1 0 0 2 1 2 2 2 1 1 2 1
geno chr17.18618644 yri  0 2 2 1 2 2 1 2 2 1 1 1 0 2 2 1 2 0 1 2 1 0 0 0 2 2 2 1 1 2 2 1 0 2 2 2 1 1 1 2 1 1 1 1 2 1 1 2 2 2 2 1 2 1 2 2 1 1 2 2 1 1 1 1 2 2 1 2 0 2 2 1 2 2 1 2 2
geno chr17.18618772 ceu  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618772 fin  0 1 0 0 0 1 0 0 0 2 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0
geno chr17.18618772 gbr  0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618772 tsi  0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18618772 yri  0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0
geno chr17.18619600 ceu  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18619600 fin  0 1 0 0 0 1 0 0 0 2 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0
geno chr17.18619600 gbr  0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18619600 tsi  0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18619600 yri  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18620192 ceu  2 0 2 2 2 1 2 2 2 2 1 1 2 2 2 1 2 2 2 2 1 0 0 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 0 0 2 2 0 2 1 1 2 2 0 2 0 0 1 2 1 2 2 1 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2
geno chr17.18620192 fin  2 1 1 2 2 2 2 1 2 2 2 0 2 2 1 2 2 2 2 1 2 2 2 1 2 1 2 1 2 2 2 2 2 2 2 2 2 1 2 1 2 1 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 2 1 2 1 2 0 2 2 2 0 2 1 2 0 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2
geno chr17.18620192 gbr  2 1 2 1 0 2 2 2 2 2 2 1 1 2 1 0 2 2 2 1 2 2 2 1 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 0 2 2 2 1 2 0 2 2 1 2 0 2 1 2 2 0 0 2 2 0 2 1 2 0 2 2 2 2 2 2 0 1 2 2 2 2 1 2 2 2 2 1 2
geno chr17.18620192 tsi  2 1 1 1 2 2 2 2 2 2 2 1 2 2 2 1 2 2 0 2 2 2 2 2 2 2 2 1 1 1 1 2 0 1 2 2 2 2 1 2 2 2 2 2 0 2 0 2 2 2 2 2 2 1 2 1 2 2 2 2 2 2 2 1 0 0 2 2 1 2 2 0 2 1 2 1 1 2 0 2 0 1 0 2 0 2 2 2 2 2 2 2
geno chr17.18620192 yri  2 1 2 1 2 2 2 2 2 2 2 2 1 1 2 2 2 1 1 2 2 2 2 2 2 1 2 2 2 2 2 1 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2
